fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,winetype,quality
6.100000,0.240000,0.260000,1.700000,0.033000,61,134,0.990300,3.190000,0.810000,11.900000,"white",7
5.600000,0.230000,0.250000,8.000000,0.043000,31,101,0.994290,3.190000,0.420000,10.400000,"white",6
7.000000,0.320000,0.290000,7.600000,0.025000,35,124,0.991620,3.150000,0.650000,12.800000,"white",7
6.800000,0.110000,0.270000,8.600000,0.044000,45,104,0.994540,3.200000,0.370000,9.900000,"white",6
6.800000,0.110000,0.270000,8.600000,0.044000,45,104,0.994540,3.200000,0.370000,9.900000,"white",6
7.300000,0.230000,0.410000,14.600000,0.048000,73,223,0.998630,3.160000,0.710000,9.400000,"white",6
6.100000,0.200000,0.170000,1.600000,0.048000,46,129,0.991000,3.300000,0.430000,11.400000,"white",6
6.800000,0.110000,0.270000,8.600000,0.044000,45,104,0.994540,3.200000,0.370000,9.900000,"white",6
7.300000,0.230000,0.410000,14.600000,0.048000,73,223,0.998630,3.160000,0.710000,9.400000,"white",6
6.900000,0.200000,0.410000,1.100000,0.060000,36,104,0.993170,2.990000,0.390000,9.200000,"white",5
6.700000,0.190000,0.320000,3.700000,0.041000,26,76,0.991730,2.900000,0.570000,10.500000,"white",7
6.700000,0.280000,0.340000,8.900000,0.048000,32,111,0.994550,3.250000,0.540000,11.000000,"white",7
6.700000,0.280000,0.340000,8.900000,0.048000,32,111,0.994550,3.250000,0.540000,11.000000,"white",7
8.000000,0.370000,0.310000,4.700000,0.038000,3,127,0.991860,2.900000,0.720000,12.100000,"white",5
6.700000,0.280000,0.340000,8.900000,0.048000,32,111,0.994550,3.250000,0.540000,11.000000,"white",7
6.000000,0.260000,0.290000,3.100000,0.041000,37,144,0.989440,3.220000,0.390000,12.800000,"white",7
6.400000,0.240000,0.490000,5.800000,0.053000,25,120,0.994200,3.010000,0.980000,10.500000,"white",6
6.400000,0.240000,0.490000,5.800000,0.053000,25,120,0.994200,3.010000,0.980000,10.500000,"white",6
6.400000,0.240000,0.490000,5.800000,0.053000,25,120,0.994200,3.010000,0.980000,10.500000,"white",6
6.400000,0.250000,0.570000,1.000000,0.062000,21,122,0.992380,3.000000,0.400000,9.500000,"white",5
6.100000,0.250000,0.480000,15.800000,0.052000,25,94,0.997820,3.070000,0.450000,9.200000,"white",6
6.800000,0.140000,0.350000,1.500000,0.047000,40,117,0.991110,3.070000,0.720000,11.100000,"white",6
6.500000,0.380000,0.260000,5.200000,0.042000,33,112,0.990670,3.060000,0.500000,12.300000,"white",7
6.800000,0.140000,0.350000,1.500000,0.047000,40,117,0.991110,3.070000,0.720000,11.100000,"white",6
5.400000,0.150000,0.320000,2.500000,0.037000,10,51,0.988780,3.040000,0.580000,12.600000,"white",6
6.400000,0.250000,0.570000,1.000000,0.062000,21,122,0.992380,3.000000,0.400000,9.500000,"white",5
6.100000,0.250000,0.480000,15.800000,0.052000,25,94,0.997820,3.070000,0.450000,9.200000,"white",6
6.800000,0.220000,0.320000,5.900000,0.054000,40,152,0.993800,3.200000,0.570000,10.800000,"white",6
7.200000,0.210000,0.290000,3.100000,0.044000,39,122,0.991430,3.000000,0.600000,11.300000,"white",6
6.000000,0.260000,0.290000,3.100000,0.041000,37,144,0.989440,3.220000,0.390000,12.800000,"white",7
6.400000,0.240000,0.490000,5.800000,0.053000,25,120,0.994200,3.010000,0.980000,10.500000,"white",6
6.500000,0.460000,0.240000,11.500000,0.051000,56,171,0.995880,3.080000,0.560000,9.800000,"white",6
6.500000,0.180000,0.480000,18.000000,0.054000,56,183,1.000380,2.980000,0.610000,8.500000,"white",6
6.200000,0.320000,0.120000,4.800000,0.054000,6,97,0.994240,3.160000,0.500000,9.300000,"white",5
7.200000,0.400000,0.240000,8.500000,0.055000,45,151,0.996260,3.200000,0.520000,9.200000,"white",5
5.900000,0.230000,0.240000,1.600000,0.037000,32,115,0.990760,3.210000,0.510000,11.400000,"white",6
6.400000,0.180000,0.480000,18.000000,0.054000,56,183,1.000380,2.980000,0.610000,8.500000,"white",6
6.200000,0.320000,0.120000,4.800000,0.054000,6,97,0.994240,3.160000,0.500000,9.300000,"white",5
6.400000,0.370000,0.120000,5.900000,0.056000,6,91,0.995360,3.060000,0.460000,8.400000,"white",4
7.000000,0.230000,0.420000,1.100000,0.062000,35,100,0.993180,3.040000,0.400000,9.200000,"white",5
7.200000,0.400000,0.240000,8.500000,0.055000,45,151,0.996260,3.200000,0.520000,9.200000,"white",5
7.600000,0.190000,0.370000,13.100000,0.033000,52,151,0.997260,3.180000,0.790000,10.400000,"white",6
6.000000,0.280000,0.270000,4.100000,0.046000,50,147,0.991260,3.270000,0.560000,11.600000,"white",6
6.200000,0.320000,0.450000,2.900000,0.029000,37,94,0.989980,3.250000,0.600000,12.400000,"white",6
7.600000,0.190000,0.370000,13.100000,0.033000,52,151,0.997260,3.180000,0.790000,10.400000,"white",6
6.400000,0.260000,0.260000,1.100000,0.052000,22,176,0.993040,3.090000,0.540000,9.300000,"white",5
5.900000,0.250000,0.270000,1.500000,0.029000,37,81,0.989200,3.200000,0.460000,12.200000,"white",6
6.100000,0.280000,0.300000,7.750000,0.031000,33,139,0.992960,3.220000,0.460000,11.000000,"white",6
6.900000,0.190000,0.380000,1.150000,0.023000,30,105,0.990470,3.110000,0.380000,11.400000,"white",5
6.400000,0.290000,0.570000,1.000000,0.060000,15,120,0.992400,3.060000,0.410000,9.500000,"white",5
6.800000,0.270000,0.220000,17.800000,0.034000,16,116,0.998900,3.070000,0.530000,9.200000,"white",5
7.500000,0.260000,0.380000,5.700000,0.021000,23,125,0.993380,3.130000,0.620000,11.100000,"white",6
6.800000,0.270000,0.220000,17.800000,0.034000,16,116,0.998900,3.070000,0.530000,9.200000,"white",5
6.400000,0.200000,0.220000,7.400000,0.032000,53,172,0.994040,3.240000,0.580000,11.000000,"white",6
7.300000,0.330000,0.220000,1.400000,0.041000,40,177,0.992870,3.140000,0.480000,9.900000,"white",5
7.300000,0.340000,0.220000,1.400000,0.044000,43,176,0.992860,3.140000,0.460000,9.900000,"white",5
6.400000,0.290000,0.570000,1.000000,0.060000,15,120,0.992400,3.060000,0.410000,9.500000,"white",5
6.100000,1.100000,0.160000,4.400000,0.033000,8,109,0.990580,3.350000,0.470000,12.400000,"white",4
6.300000,0.240000,0.290000,1.600000,0.052000,48,185,0.993400,3.210000,0.500000,9.400000,"white",5
6.200000,0.240000,0.220000,7.900000,0.053000,45,149,0.995450,3.230000,0.520000,9.300000,"white",5
7.400000,0.160000,0.270000,15.500000,0.050000,25,135,0.998400,2.900000,0.430000,8.700000,"white",7
7.400000,0.160000,0.270000,15.500000,0.050000,25,135,0.998400,2.900000,0.430000,8.700000,"white",7
7.400000,0.160000,0.270000,15.500000,0.050000,25,135,0.998400,2.900000,0.430000,8.700000,"white",7
7.400000,0.160000,0.270000,15.500000,0.050000,25,135,0.998400,2.900000,0.430000,8.700000,"white",7
7.200000,0.170000,0.280000,17.550000,0.050000,33,154,0.999710,2.940000,0.430000,9.000000,"white",7
6.900000,0.190000,0.350000,13.500000,0.038000,49,118,0.995460,3.000000,0.630000,10.700000,"white",6
6.900000,0.190000,0.350000,13.500000,0.038000,49,118,0.995460,3.000000,0.630000,10.700000,"white",6
6.800000,0.160000,0.360000,1.300000,0.034000,32,98,0.990580,3.020000,0.580000,11.300000,"white",6
7.400000,0.160000,0.270000,15.500000,0.050000,25,135,0.998400,2.900000,0.430000,8.700000,"white",7
6.800000,0.300000,0.270000,11.600000,0.028000,22,97,0.993140,2.960000,0.380000,11.700000,"white",6
6.200000,0.240000,0.220000,7.900000,0.053000,45,149,0.995450,3.230000,0.520000,9.300000,"white",5
7.400000,0.160000,0.270000,15.500000,0.050000,25,135,0.998400,2.900000,0.430000,8.700000,"white",7
7.200000,0.170000,0.280000,17.550000,0.050000,33,154,0.999710,2.940000,0.430000,9.000000,"white",7
6.800000,0.300000,0.270000,11.600000,0.028000,22,97,0.993140,2.960000,0.380000,11.700000,"white",6
6.500000,0.430000,0.180000,13.150000,0.032000,25,131,0.995650,3.230000,0.510000,10.700000,"white",5
6.600000,0.170000,0.360000,1.900000,0.036000,38,110,0.990560,3.050000,0.540000,11.400000,"white",6
6.900000,0.190000,0.350000,13.500000,0.038000,49,118,0.995460,3.000000,0.630000,10.700000,"white",6
6.800000,0.160000,0.360000,1.300000,0.034000,32,98,0.990580,3.020000,0.580000,11.300000,"white",6
6.400000,0.410000,0.010000,6.100000,0.048000,20,70,0.993620,3.190000,0.420000,10.000000,"white",5
6.400000,0.410000,0.010000,6.100000,0.048000,20,70,0.993620,3.190000,0.420000,10.000000,"white",5
7.400000,0.360000,0.320000,1.900000,0.036000,27,119,0.991960,3.150000,0.490000,11.200000,"white",6
6.100000,0.170000,0.210000,1.900000,0.090000,44,130,0.992550,3.070000,0.410000,9.700000,"white",5
5.500000,0.280000,0.210000,1.600000,0.032000,23,85,0.990270,3.420000,0.420000,12.500000,"white",5
6.600000,0.500000,0.260000,11.300000,0.029000,32,110,0.993020,3.270000,0.780000,12.900000,"white",8
7.100000,0.440000,0.270000,8.400000,0.057000,60,160,0.992570,3.160000,0.360000,11.800000,"white",6
6.900000,0.380000,0.280000,8.300000,0.062000,22,166,0.995060,3.160000,0.720000,10.600000,"white",5
7.100000,0.440000,0.270000,8.400000,0.057000,60,160,0.992570,3.160000,0.360000,11.800000,"white",6
6.200000,0.240000,0.280000,12.200000,0.049000,54,133,0.995200,3.190000,0.370000,10.700000,"white",6
6.100000,0.280000,0.270000,8.000000,0.048000,41,162,0.994980,3.210000,0.510000,9.900000,"white",5
7.600000,0.260000,0.320000,1.300000,0.048000,23,76,0.990300,2.960000,0.460000,12.000000,"white",6
7.500000,0.160000,0.380000,12.700000,0.043000,70,163,0.997060,3.150000,0.820000,10.400000,"white",7
6.500000,0.360000,0.160000,1.300000,0.054000,11,107,0.993980,3.190000,0.390000,8.500000,"white",5
6.600000,0.350000,0.190000,10.500000,0.060000,15,82,0.995880,3.130000,0.380000,9.900000,"white",4
5.700000,0.250000,0.260000,12.500000,0.049000,52,120,0.996910,3.080000,0.450000,9.400000,"white",6
7.400000,0.370000,0.260000,9.600000,0.050000,33,134,0.996080,3.130000,0.460000,10.400000,"white",5
5.700000,0.250000,0.210000,1.500000,0.044000,21,108,0.991420,3.300000,0.590000,11.000000,"white",6
5.800000,0.230000,0.210000,1.500000,0.044000,21,110,0.991380,3.300000,0.570000,11.000000,"white",6
5.400000,0.265000,0.280000,7.800000,0.052000,27,91,0.994320,3.190000,0.380000,10.400000,"white",6
5.700000,0.250000,0.270000,10.800000,0.050000,58,116,0.995920,3.100000,0.500000,9.800000,"white",6
5.700000,0.250000,0.260000,12.500000,0.049000,52,106,0.996910,3.080000,0.450000,9.400000,"white",6
5.900000,0.230000,0.280000,8.600000,0.046000,37,142,0.994320,3.230000,0.530000,10.600000,"white",6
6.200000,0.300000,0.320000,1.200000,0.052000,32,185,0.992660,3.280000,0.440000,10.100000,"white",5
6.500000,0.330000,0.240000,14.500000,0.048000,20,96,0.994560,3.060000,0.300000,11.500000,"white",8
7.400000,0.260000,0.290000,3.700000,0.048000,14,73,0.991500,3.060000,0.450000,11.400000,"white",6
7.000000,0.200000,0.400000,1.100000,0.058000,30,93,0.993220,3.030000,0.380000,9.200000,"white",6
6.500000,0.210000,0.420000,1.100000,0.059000,33,101,0.992700,3.120000,0.380000,9.700000,"white",6
7.300000,0.250000,0.270000,3.800000,0.047000,16,79,0.991730,3.070000,0.460000,11.300000,"white",6
6.800000,0.270000,0.240000,4.600000,0.098000,36,127,0.994120,3.150000,0.490000,9.600000,"white",6
6.700000,0.240000,0.300000,10.200000,0.070000,44,179,0.996660,2.860000,0.460000,8.900000,"white",6
6.400000,0.140000,0.280000,7.900000,0.057000,21,82,0.994250,3.260000,0.360000,10.000000,"white",6
6.400000,0.500000,0.200000,2.400000,0.059000,19,112,0.993140,3.180000,0.400000,9.200000,"white",6
6.600000,0.410000,0.270000,10.700000,0.110000,20,103,0.996720,3.080000,0.410000,9.000000,"white",6
6.400000,0.250000,0.280000,4.900000,0.030000,29,98,0.990240,3.090000,0.580000,12.800000,"white",7
6.600000,0.410000,0.270000,10.700000,0.110000,20,103,0.996720,3.080000,0.410000,9.000000,"white",6
8.000000,0.250000,0.350000,1.100000,0.054000,13,136,0.993660,3.080000,0.550000,9.500000,"white",5
6.400000,0.140000,0.280000,7.900000,0.057000,21,82,0.994250,3.260000,0.360000,10.000000,"white",6
6.600000,0.210000,0.340000,5.600000,0.046000,30,140,0.992990,3.220000,0.380000,11.000000,"white",5
6.400000,0.500000,0.200000,2.400000,0.059000,19,112,0.993140,3.180000,0.400000,9.200000,"white",6
6.300000,0.290000,0.230000,14.200000,0.037000,24,99,0.995280,3.080000,0.380000,10.600000,"white",6
6.900000,0.370000,0.230000,9.500000,0.057000,54,166,0.995680,3.230000,0.420000,10.000000,"white",5
6.900000,0.370000,0.230000,9.500000,0.057000,54,166,0.995680,3.230000,0.420000,10.000000,"white",5
5.700000,0.310000,0.280000,4.100000,0.030000,22,86,0.990620,3.310000,0.380000,11.700000,"white",7
6.900000,0.450000,0.270000,4.700000,0.035000,17,80,0.990580,3.120000,0.360000,12.500000,"white",7
6.900000,0.300000,0.450000,1.400000,0.039000,36,122,0.990590,3.070000,0.470000,11.100000,"white",7
5.300000,0.230000,0.560000,0.900000,0.041000,46,141,0.991190,3.160000,0.620000,9.700000,"white",5
6.800000,0.300000,0.260000,20.300000,0.037000,45,150,0.997270,3.040000,0.380000,12.300000,"white",6
6.700000,0.280000,0.420000,3.500000,0.035000,43,105,0.990210,3.180000,0.380000,12.200000,"white",6
5.000000,0.255000,0.220000,2.700000,0.043000,46,153,0.992380,3.750000,0.760000,11.300000,"white",6
7.600000,0.400000,0.270000,1.200000,0.053000,23,193,0.991640,3.220000,0.380000,11.600000,"white",5
5.500000,0.210000,0.250000,1.200000,0.040000,18,75,0.990060,3.310000,0.560000,11.300000,"white",6
6.000000,0.200000,0.250000,2.000000,0.041000,30,95,0.990780,3.270000,0.560000,11.100000,"white",6
6.100000,0.170000,0.290000,1.100000,0.041000,32,92,0.990360,3.260000,0.570000,11.200000,"white",6
7.500000,0.210000,0.290000,1.500000,0.046000,35,107,0.991230,3.150000,0.450000,11.300000,"white",6
7.300000,0.260000,0.320000,1.200000,0.041000,29,94,0.989780,3.070000,0.450000,12.000000,"white",6
6.200000,0.350000,0.200000,18.100000,0.069000,33,158,0.999080,3.150000,0.500000,8.800000,"white",6
6.200000,0.350000,0.200000,18.100000,0.069000,33,158,0.999080,3.150000,0.500000,8.800000,"white",6
6.500000,0.430000,0.310000,3.600000,0.046000,19,143,0.990220,3.150000,0.340000,12.000000,"white",8
6.500000,0.400000,0.310000,3.500000,0.046000,22,147,0.990240,3.150000,0.310000,12.000000,"white",7
7.400000,0.280000,0.500000,12.100000,0.049000,48,122,0.997300,3.010000,0.440000,9.000000,"white",5
6.300000,0.230000,0.220000,17.450000,0.054000,42,151,0.998530,3.120000,0.600000,9.300000,"white",6
6.200000,0.340000,0.250000,12.100000,0.059000,33,171,0.997690,3.140000,0.560000,8.700000,"white",6
6.600000,0.440000,0.320000,3.000000,0.095000,13,75,0.989540,3.100000,0.630000,12.800000,"white",6
6.000000,0.130000,0.360000,1.600000,0.052000,23,72,0.989740,3.100000,0.500000,11.500000,"white",7
6.300000,0.170000,0.230000,5.700000,0.048000,44,147,0.993820,3.080000,0.540000,10.000000,"white",5
6.300000,0.180000,0.220000,5.600000,0.047000,45,147,0.993830,3.090000,0.540000,10.000000,"white",5
6.700000,0.310000,0.340000,6.800000,0.059000,51,215,0.995380,3.330000,0.560000,10.300000,"white",5
6.600000,0.330000,0.320000,15.600000,0.054000,62,227,0.997340,3.250000,0.560000,10.400000,"white",5
6.300000,0.340000,0.310000,6.000000,0.020000,18,68,0.989810,3.220000,0.290000,13.400000,"white",7
6.800000,0.290000,0.320000,1.800000,0.032000,18,130,0.990950,3.050000,0.620000,11.200000,"white",6
7.400000,0.310000,0.260000,8.600000,0.048000,47,206,0.996400,3.260000,0.360000,9.100000,"white",5
7.400000,0.310000,0.260000,8.600000,0.048000,47,206,0.996400,3.260000,0.360000,9.100000,"white",5
5.700000,0.250000,0.270000,11.500000,0.040000,24,120,0.994110,3.330000,0.310000,10.800000,"white",6
6.800000,0.270000,0.280000,7.800000,0.038000,26,89,0.991500,3.240000,0.340000,12.500000,"white",6
5.900000,0.260000,0.240000,2.400000,0.046000,27,132,0.992340,3.630000,0.730000,11.300000,"white",5
5.900000,0.650000,0.230000,5.000000,0.035000,20,128,0.990160,3.460000,0.480000,12.800000,"white",6
7.400000,0.310000,0.260000,8.600000,0.048000,47,206,0.996400,3.260000,0.360000,9.100000,"white",5
6.600000,0.230000,0.320000,1.500000,0.041000,8,72,0.989490,3.220000,0.390000,12.700000,"white",6
6.800000,0.180000,0.350000,5.400000,0.054000,53,143,0.992870,3.100000,0.540000,11.000000,"white",7
6.800000,0.280000,0.290000,11.900000,0.052000,51,149,0.995440,3.020000,0.580000,10.400000,"white",6
6.800000,0.280000,0.290000,11.900000,0.052000,51,149,0.995440,3.020000,0.580000,10.400000,"white",6
5.900000,0.270000,0.270000,9.000000,0.051000,43,136,0.994100,3.250000,0.530000,10.700000,"white",6
6.100000,0.250000,0.280000,10.000000,0.055000,56,131,0.994000,3.220000,0.350000,10.900000,"white",6
6.800000,0.280000,0.290000,11.900000,0.052000,51,149,0.995440,3.020000,0.580000,10.400000,"white",6
6.800000,0.260000,0.290000,11.900000,0.052000,54,160,0.995460,3.030000,0.580000,10.400000,"white",6
7.100000,0.130000,0.290000,15.500000,0.064000,56,115,0.997370,3.160000,0.410000,9.700000,"white",7
6.800000,0.180000,0.350000,5.400000,0.054000,53,143,0.992870,3.100000,0.540000,11.000000,"white",7
6.200000,0.200000,0.250000,15.000000,0.055000,8,120,0.997670,3.190000,0.530000,9.600000,"white",6
5.800000,0.240000,0.280000,1.400000,0.038000,40,76,0.987110,3.100000,0.290000,13.900000,"white",7
7.600000,0.480000,0.310000,9.400000,0.046000,6,194,0.997140,3.070000,0.610000,9.400000,"white",5
7.400000,0.260000,0.320000,3.700000,0.032000,29,193,0.991340,3.100000,0.670000,12.500000,"white",6
6.200000,0.200000,0.250000,15.000000,0.055000,8,120,0.997670,3.190000,0.530000,9.600000,"white",6
6.100000,0.300000,0.470000,1.400000,0.049000,50,187,0.992700,3.190000,0.450000,9.500000,"white",5
6.200000,0.320000,0.500000,6.500000,0.048000,61,186,0.994800,3.190000,0.450000,9.600000,"white",5
6.100000,0.300000,0.470000,1.400000,0.049000,50,187,0.992700,3.190000,0.450000,9.500000,"white",5
6.300000,0.340000,0.520000,6.300000,0.047000,63,186,0.994810,3.180000,0.440000,9.600000,"white",5
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
7.200000,0.260000,0.380000,1.500000,0.061000,12,120,0.991920,3.180000,0.460000,10.400000,"white",5
7.000000,0.310000,0.350000,1.600000,0.063000,13,119,0.991840,3.220000,0.500000,10.700000,"white",5
6.600000,0.220000,0.350000,1.400000,0.050000,23,83,0.990190,3.170000,0.480000,12.000000,"white",7
5.800000,0.230000,0.310000,3.500000,0.044000,35,158,0.989980,3.190000,0.370000,12.100000,"white",7
6.300000,0.170000,0.320000,1.000000,0.040000,39,118,0.988860,3.310000,0.400000,13.100000,"white",8
6.000000,0.190000,0.260000,1.400000,0.039000,30,104,0.989980,3.320000,0.410000,12.400000,"white",6
6.700000,0.210000,0.340000,1.500000,0.035000,45,123,0.989490,3.240000,0.360000,12.600000,"white",7
7.400000,0.160000,0.300000,13.700000,0.056000,33,168,0.998250,2.900000,0.440000,8.700000,"white",7
6.600000,0.220000,0.370000,1.600000,0.040000,31,101,0.990090,3.150000,0.660000,12.000000,"white",5
6.800000,0.340000,0.270000,5.200000,0.060000,14,169,0.992520,3.270000,0.570000,11.600000,"white",6
7.100000,0.340000,0.860000,1.400000,0.174000,36,99,0.992880,2.920000,0.500000,9.300000,"white",5
6.300000,0.240000,0.220000,11.900000,0.050000,65,179,0.996590,3.060000,0.580000,9.300000,"white",6
6.900000,0.350000,0.390000,2.400000,0.048000,25,157,0.991330,3.200000,0.540000,11.100000,"white",7
6.800000,0.240000,0.330000,3.200000,0.049000,68,161,0.993240,3.100000,0.690000,10.200000,"white",6
6.400000,0.250000,0.330000,1.700000,0.037000,35,113,0.991640,3.230000,0.660000,10.600000,"white",6
5.800000,0.190000,0.330000,4.200000,0.038000,49,133,0.991070,3.160000,0.420000,11.300000,"white",7
6.900000,0.240000,0.400000,15.400000,0.052000,81,198,0.998600,3.200000,0.690000,9.400000,"white",5
6.500000,0.310000,0.610000,13.000000,0.053000,31,123,0.997080,3.090000,0.500000,9.300000,"white",6
6.600000,0.250000,0.320000,5.600000,0.039000,15,68,0.991630,2.960000,0.520000,11.100000,"white",6
7.500000,0.380000,0.560000,9.700000,0.055000,15,170,0.996050,3.130000,0.650000,9.900000,"white",6
6.200000,0.300000,0.300000,2.500000,0.041000,29,82,0.990650,3.310000,0.610000,11.800000,"white",7
6.400000,0.330000,0.280000,4.000000,0.040000,24,81,0.990300,3.260000,0.640000,12.600000,"white",7
6.900000,0.240000,0.400000,15.400000,0.052000,81,198,0.998600,3.200000,0.690000,9.400000,"white",5
7.600000,0.270000,0.320000,1.200000,0.043000,23,72,0.992360,3.060000,0.680000,10.500000,"white",5
5.900000,0.240000,0.340000,2.000000,0.037000,40,108,0.989480,3.190000,0.500000,12.300000,"white",6
5.300000,0.330000,0.300000,1.200000,0.048000,25,119,0.990450,3.320000,0.620000,11.300000,"white",6
6.400000,0.210000,0.210000,5.100000,0.097000,21,105,0.993900,3.070000,0.460000,9.600000,"white",5
7.000000,0.220000,0.300000,1.400000,0.040000,14,63,0.989850,3.200000,0.330000,12.000000,"white",6
7.800000,0.270000,0.350000,1.200000,0.050000,36,140,0.991380,3.090000,0.450000,11.200000,"white",5
6.700000,0.200000,0.240000,6.500000,0.044000,28,100,0.993480,3.120000,0.330000,10.200000,"white",6
8.100000,0.270000,0.330000,1.300000,0.045000,26,100,0.990660,2.980000,0.440000,12.400000,"white",6
6.700000,0.200000,0.240000,6.500000,0.044000,28,100,0.993480,3.120000,0.330000,10.200000,"white",6
7.100000,0.450000,0.240000,2.700000,0.040000,24,87,0.988620,2.940000,0.380000,13.400000,"white",8
5.800000,0.220000,0.290000,1.300000,0.036000,25,68,0.988650,3.240000,0.350000,12.600000,"white",6
6.300000,0.300000,0.480000,7.400000,0.053000,34,149,0.994720,3.180000,0.530000,9.800000,"white",5
7.900000,0.360000,0.530000,12.900000,0.049000,63,139,0.997920,2.940000,0.450000,9.100000,"white",5
8.100000,0.270000,0.330000,1.300000,0.045000,26,100,0.990660,2.980000,0.440000,12.400000,"white",6
8.000000,0.240000,0.330000,1.200000,0.044000,28,101,0.990350,3.030000,0.430000,12.500000,"white",6
6.700000,0.410000,0.270000,2.600000,0.033000,25,85,0.990860,3.050000,0.340000,11.700000,"white",6
6.700000,0.240000,0.310000,2.300000,0.044000,37,113,0.990130,3.290000,0.460000,12.900000,"white",6
6.200000,0.300000,0.320000,1.300000,0.054000,27,183,0.992660,3.300000,0.430000,10.100000,"white",5
6.900000,0.260000,0.380000,10.500000,0.044000,33,139,0.995170,3.060000,0.500000,10.300000,"white",6
6.700000,0.410000,0.270000,2.600000,0.033000,25,85,0.990860,3.050000,0.340000,11.700000,"white",6
5.900000,0.320000,0.200000,14.400000,0.050000,29,144,0.996660,3.240000,0.410000,10.300000,"white",6
6.100000,0.250000,0.300000,1.200000,0.036000,42,107,0.991000,3.340000,0.560000,10.800000,"white",7
5.600000,0.230000,0.290000,3.100000,0.023000,19,89,0.990680,3.250000,0.510000,11.200000,"white",6
6.600000,0.230000,0.320000,1.700000,0.024000,26,102,0.990840,3.290000,0.600000,11.800000,"white",6
6.000000,0.170000,0.210000,6.000000,0.050000,26,134,0.993900,3.080000,0.540000,9.800000,"white",6
7.100000,0.380000,0.420000,11.800000,0.041000,32,193,0.996240,3.040000,0.490000,10.000000,"white",6
6.600000,0.310000,0.370000,6.200000,0.052000,13,164,0.996020,3.240000,0.390000,8.800000,"white",4
6.500000,0.380000,0.530000,1.400000,0.142000,5,69,0.992600,3.140000,0.520000,10.100000,"white",4
7.000000,0.440000,0.240000,12.100000,0.056000,68,210,0.997180,3.050000,0.500000,9.500000,"white",5
7.000000,0.440000,0.240000,12.100000,0.056000,68,210,0.997180,3.050000,0.500000,9.500000,"white",5
7.000000,0.440000,0.240000,12.100000,0.056000,68,210,0.997180,3.050000,0.500000,9.500000,"white",5
6.100000,0.380000,0.140000,3.900000,0.060000,27,113,0.993440,3.070000,0.340000,9.200000,"white",4
8.000000,0.330000,0.320000,4.600000,0.041000,31,180,0.991840,2.920000,0.740000,12.200000,"white",6
7.000000,0.440000,0.240000,12.100000,0.056000,68,210,0.997180,3.050000,0.500000,9.500000,"white",5
6.000000,0.190000,0.290000,1.200000,0.046000,29,92,0.990330,3.220000,0.530000,11.300000,"white",6
6.300000,0.280000,0.340000,8.100000,0.038000,44,129,0.992480,3.260000,0.290000,12.100000,"white",6
6.100000,0.380000,0.140000,3.900000,0.060000,27,113,0.993440,3.070000,0.340000,9.200000,"white",4
5.300000,0.430000,0.110000,1.100000,0.029000,6,51,0.990760,3.510000,0.480000,11.200000,"white",4
5.400000,0.220000,0.350000,6.500000,0.029000,26,87,0.990920,3.290000,0.440000,12.500000,"white",7
6.200000,0.345000,0.270000,10.100000,0.056000,38,187,0.994860,3.310000,0.560000,10.600000,"white",5
5.600000,0.255000,0.570000,10.700000,0.056000,66,171,0.994640,3.250000,0.610000,10.400000,"white",7
5.200000,0.200000,0.270000,3.200000,0.047000,16,93,0.992350,3.440000,0.530000,10.100000,"white",7
6.200000,0.290000,0.230000,12.400000,0.048000,33,201,0.996120,3.110000,0.560000,9.900000,"white",6
6.300000,0.260000,0.250000,5.200000,0.046000,11,133,0.992020,2.970000,0.680000,11.000000,"white",6
6.000000,0.220000,0.230000,5.000000,0.045000,10,122,0.992610,2.940000,0.630000,10.000000,"white",6
7.500000,0.350000,0.370000,2.500000,0.066000,29,89,0.989640,3.140000,0.420000,12.700000,"white",6
6.600000,0.390000,0.280000,9.200000,0.036000,10,92,0.992060,3.070000,0.350000,12.100000,"white",6
6.300000,0.230000,0.330000,6.900000,0.052000,23,118,0.993800,3.230000,0.460000,10.400000,"white",6
6.300000,0.220000,0.300000,2.000000,0.050000,23,120,0.992040,3.240000,0.470000,10.400000,"white",6
6.400000,0.290000,0.180000,15.000000,0.040000,21,116,0.997360,3.140000,0.500000,9.200000,"white",5
6.400000,0.290000,0.180000,15.000000,0.040000,21,116,0.997360,3.140000,0.500000,9.200000,"white",5
7.500000,0.230000,0.300000,1.200000,0.030000,27,80,0.991920,3.050000,0.680000,10.500000,"white",5
6.400000,0.290000,0.180000,15.000000,0.040000,21,116,0.997360,3.140000,0.500000,9.200000,"white",5
